eigval_1,eigval_2,eigval_3,eigval_4,eigval_5,eigval_6,eigval_7,eigval_8,eigval_9,eigval_10,eigval_11,eigval_12,eigval_13,eigval_14,eigval_15,eigval_16,eigval_17,eigval_18,eigval_19,eigval_20,centroid_max,centroid_std,dist_min,dist_max,CN_mean,CN_std,energy
46211.85350675686,22790.353081270005,20223.770695157895,19071.404710920004,18179.354163382763,17381.263980291656,16834.99693537266,16661.903413406937,15760.290379255674,15745.042816393137,15644.265944625373,15324.60994889273,15219.284427204186,15032.365527396627,14926.968549116616,14851.2066679321,14839.565452254572,14630.88213018882,14544.500392875172,14474.145459287409,4.84982,1.1052848886829256,2.55284,9.69964,3.7,1.2688577540449522,-1551.335927
43181.354716962705,23831.974376562983,19905.11036459085,19394.829219253603,18494.819647960514,17546.430490082694,17272.454600319117,16762.283294611225,16165.994088131847,16109.056623106128,15551.082497201205,15301.970905781276,15301.290352186868,15280.922699068438,15075.408078409055,14905.673649343526,14832.01049406333,14627.11052726212,14503.317673038044,14304.93388404571,6.3098439723192055,1.5840825422113671,2.559475790988655,12.619687944638411,3.3,1.2688577540449522,-1548.442847
43421.65485861087,21692.518058493,21565.003007337353,18497.268006559512,18488.314161142836,18406.193795639916,17139.60927298393,16920.66448472802,16435.969809195507,15804.21742268286,15447.814839801445,15426.517654517109,15306.443257875462,15302.09896545106,15261.249030173261,14821.661266160661,14808.789085771798,14773.425416105636,14524.452680437165,14304.163108313798,5.4704691288324625,1.3555665972530635,2.5595030000000003,10.940938257664925,3.1,1.3,-1548.139368
46041.903187537515,23433.96080777202,20276.95899462466,18361.698398585333,18325.04418867878,17655.45199258507,16503.89474016983,16249.494826624303,16228.453552109198,15712.023669973016,15636.787033172346,15416.01990654732,15259.861491898055,15007.633009420042,14899.474123887514,14822.763705606256,14774.743998454313,14691.879112847699,14555.737355043892,14494.24408644407,5.83499,1.1992943468555806,2.5764898491335066,11.66998,4.5,1.9621416870348585,-1551.920745
46791.32500054123,22301.225019815993,21577.972510071835,18411.0195394861,18356.938775689774,17044.93797344657,16865.862935644047,16242.236470023865,15876.676610883724,15733.125855707647,15709.24687312714,15156.925795086652,15029.54610876073,14994.087742797763,14911.942831612785,14880.129501926009,14778.192558071201,14640.724349903512,14554.803420420629,14491.108308963934,4.716224541696992,1.0307435669848997,2.5916758385357537,9.432449083393983,4.5,2.0615528128088303,-1553.103221
44052.2041062237,22373.850293245257,22243.5885418962,18876.074666854507,18389.752679047993,17575.622192262355,16625.44558415247,16593.00235298577,16241.634962771112,15919.068246062996,15502.511343354512,15342.825815462236,15282.401744548572,15011.712043839136,14920.592289189366,14904.770221572746,14900.229883376136,14550.512114544616,14539.14758340179,14503.081517189748,6.190071,1.534517627039582,2.5764479933416085,12.380142,4.0,1.8439088914585775,-1550.487256
44551.888201176334,22712.25146117543,21961.873668991037,18783.877129702934,18005.68140467829,17796.02904285604,16599.925815873605,16530.02786438522,16135.247454046636,15646.130794003257,15535.888753661191,15517.552533800614,15487.672498297552,15020.155254233867,14797.99687665616,14787.347284468955,14761.261504010143,14726.64015639677,14500.755462004863,14489.825021562345,5.741995967325386,1.4266996584872285,2.5825857187851478,11.483991934650772,4.1,1.9209372712298547,-1551.790456
44552.08625788737,22712.586847709325,21961.71305932004,18784.147862862945,18005.28558211127,17795.887827573388,16599.984615331647,16530.10002926657,16135.528525175207,15646.109969392714,15535.61282964907,15517.436062016322,15487.755465142262,15020.042818491684,14797.973559298522,14787.34414401242,14761.10997685826,14726.856003551284,14500.787651849385,14489.679094481477,5.742135108254594,1.4266830442959648,2.5825397049131693,11.484270216509188,4.1,1.9209372712298547,-1551.790458
42855.03661630915,21530.61914101532,21530.618573027103,19004.91238677644,18261.563012968934,17945.22608190518,17923.4537559139,16872.82536012229,16368.597041504194,16368.596763140504,15471.444470130222,15471.444182572212,15279.596215201322,15214.19677554928,15207.291920274147,14776.495357242195,14671.209727234978,14671.209492855023,14532.311662216762,14391.379646021987,5.074037388718081,1.3720167265941985,2.5591700000000004,10.148074777436163,3.0,1.4142135623730951,-1547.89843
44444.30376958271,22895.113801355194,20042.761283239644,19526.805925109897,19009.021370386276,17085.690702610187,16747.13341293293,16590.717177220708,16315.632824023376,15898.0894282521,15488.29099556749,15358.11646481508,15196.648613630952,15158.042914760854,14977.552821146366,14905.087866372765,14902.321873579736,14831.288682227765,14551.835824259335,14423.572430907865,6.757784,1.4636893209322557,2.562492169988037,13.515568,3.6,1.562049935181331,-1549.572931
46068.58329593246,21827.87714975597,21804.329249191807,18638.201076237794,18091.231002463464,17516.940421291296,16873.017085191394,16489.273990794663,16025.558459840271,15831.680880726353,15282.340866346236,15279.92865014035,15262.383206475137,15247.064782357716,15032.197795633409,14751.187593017461,14710.32281321516,14689.833738589337,14494.850118943874,14431.226005837007,5.3831718712826735,1.241432881471501,2.5908084230766657,10.766342397840877,4.5,2.1563858652847827,-1551.65404
45227.02062735215,23620.405323505853,20441.02325172007,18877.16850097476,17851.142842421894,17325.066873429914,16897.6562977459,16443.70238266967,16054.02576572694,15864.266735993959,15560.514232678977,15507.219621961454,15183.398926804246,15112.852696615038,15030.980919802969,14826.10753627325,14819.80137361352,14669.33802545914,14586.173002935553,14450.16324429586,4.698925906691123,1.171876006787834,2.53927,9.397851813382246,3.9,1.7,-1550.700124
46071.118772863614,22961.582427116107,20048.540791925523,18959.96197768518,18412.206640564506,17132.062704582724,16954.332987445414,16261.39635247878,16255.917598174965,15726.8649419547,15567.405680165684,15507.929290506152,15261.328407972853,15091.551558677176,14879.775569135694,14816.065295185774,14723.592182572505,14709.084584309245,14623.035369907739,14384.27504875688,4.98209203237375,1.0983398823708916,2.580520890146793,9.9641840647475,4.1,1.9723082923316018,-1550.37212
46668.470839036534,21988.88809139633,20571.501441694672,19419.890332879313,17768.633304200954,16998.806791741576,16880.105787286662,16402.38777836213,16189.267499870934,16189.084747827703,15344.184538038942,15329.923222408606,15202.264422264721,14958.292122724195,14852.563998346172,14851.641524421348,14839.645696090452,14741.104883173533,14674.809559833622,14476.561600382816,4.623475559953788,1.0188112159526768,2.5681659999999997,9.246951119907576,4.5,2.5,-1551.848339
44580.205371912714,22813.561640025928,21358.51669070304,18468.03862651172,18294.14145078995,17742.523628316118,17087.092710975878,16471.409572534907,16113.748586729891,16064.839637104806,15773.657258165473,15258.319109935257,15128.869209693321,15024.454921330103,14840.267630806471,14791.009329392451,14775.7409422927,14707.233051524963,14587.563081215558,14466.835732019921,5.153421587535994,1.2647084726863393,2.553258,10.306843175071988,4.1,1.8681541692269403,-1551.618388
43655.453671642266,22862.43882583187,20462.418251306746,19567.657815451737,17743.63198137228,17360.285545827075,17112.401031523892,17087.938550645376,16546.490659342493,16495.842080152685,15684.296881686094,15340.842374331605,15265.982649532345,14930.838185019971,14842.047626588264,14779.934090431761,14772.242554615807,14628.33604960295,14615.17341466881,14593.775942407108,6.388019191941427,1.6008376558719075,2.549964941020366,12.776038383882854,3.5,1.8027756377319946,-1549.450437
44912.401851559145,22378.051898990514,21190.29572438208,18968.310216962964,17997.143335682653,17619.197880006464,16770.492568774724,16458.67574775926,16182.404792282063,16075.701745441249,15467.742446934815,15427.248700170094,15413.943807160555,15257.792630189952,15140.485985973668,14848.12773260747,14825.989899697437,14557.696443342114,14436.02463262451,14420.300141439562,5.484594401646305,1.2997555667034382,2.5631865464179544,10.96918880329261,3.5,1.8027756377319946,-1548.749433
44424.89445679117,21412.603061527756,21185.14494117149,19356.292452968595,18555.433231491064,17402.59498533646,17134.952258614623,16386.75857003585,16265.450352427753,16115.132024732953,15656.678483030184,15352.521311706108,15322.16672252903,15275.150446602225,15012.201857507096,14936.483178397426,14877.51643497915,14830.76877123898,14469.35618999244,14375.928450900852,4.79475,1.1061335224965891,2.5603569358044593,9.5895,3.1,1.3,-1546.980468
46347.63759931666,23141.838659246954,19990.5789887527,18866.955197026997,18365.133441883718,17093.421832573895,16957.306943049472,16257.279575123539,16253.276043061556,15611.172729443271,15593.327539686763,15452.382368287572,15097.83683668462,15083.740266505401,14905.545572193732,14804.19693232711,14775.974001351033,14702.00309855982,14586.109525259228,14462.311031647156,5.056748,1.0980970176070988,2.549974,10.113496,3.9,1.9209372712298547,-1551.01022
47794.96341861767,22066.351345482995,20104.064366444298,19999.962089804503,17435.90121872747,16362.110135042083,16287.260271516181,16255.324263869017,16243.437281320164,16074.426365587493,15632.688783255715,15610.991132708094,15332.897891868597,15077.273319867796,14834.573609137828,14798.073238191342,14780.161968634668,14673.49267299492,14575.79007057268,14408.284738337677,3.936379,0.7884152219408439,2.579864,7.872758,4.3,2.368543856465402,-1549.891524
45517.572638474834,20897.042870347068,20783.57426937428,19971.506009583103,18539.057909540894,17224.88059855256,16885.599979064977,16251.533016462485,16113.597943655695,16052.143431398441,15878.602867968899,15682.756834268934,15131.34313896542,15089.243000887995,15087.554983906068,14908.95608174658,14717.44662600775,14698.030011623825,14562.431352035574,14355.154618115886,5.08025,1.2059582430408153,2.5382502785383476,10.1605,3.3,1.7349351572897473,-1548.722513
42329.65241993358,22055.623030195024,21590.41390643949,18905.333658407686,18590.55484259068,18488.330127877092,17337.560709630077,16735.679992778252,16392.351325520314,15843.604629651005,15628.211273530176,15349.349784776829,15298.124018605526,15275.347146235696,15129.527264045177,14799.278587205577,14795.643689688832,14789.870597557032,14532.749615822246,14480.821561490873,5.937063981440069,1.4052580171140363,2.55861,11.874127962880138,3.1,1.3,-1548.465149
43421.32704944902,21692.6373162948,21564.810989183694,18497.41402212418,18488.492434205833,18406.228547163235,17139.70748785647,16920.585794459723,16435.933213999226,15804.266692200115,15447.685294658873,15426.559943977518,15306.347618108095,15302.135462686258,15261.201398518704,14821.666472991696,14808.730835994678,14773.540657777812,14524.605633884836,14304.151316446421,5.470482967155368,1.355595567418344,2.559492,10.940965934310736,3.1,1.3,-1548.13937
42662.80860327666,22658.080008271845,20782.18555973785,18501.68503677126,18451.8741538553,17912.162789864946,17820.842075360615,16976.8006634222,16534.067206778884,16085.579171239458,15607.780325213442,15538.580438625817,15303.460148637912,15151.390212220302,15105.825138520417,14832.693113464622,14766.023820936482,14720.494293706972,14522.500693033926,14413.194729042403,5.608161720704745,1.3361033414594599,2.559409,11.21632344140949,3.1,1.5132745950421556,-1547.094598
47271.63983197954,21641.65896228894,20592.90532356965,19558.14084027465,17862.854134530928,16904.49571796088,16240.215584577596,16190.095870287601,15949.702115987255,15670.78891200624,15643.765627517116,15437.36096702964,15415.792455316268,15302.472655928519,15298.677808341656,14920.895544299256,14880.981430026648,14587.923403046309,14585.582046143281,14392.07895086918,4.834618,0.9870459299619732,2.562347,9.669236,3.7,2.051828452868319,-1547.9367
47794.511367354775,22065.92819588313,20104.404291976894,20000.324310086544,17435.7924642215,16362.065369451439,16287.645714762413,16255.334715404693,16243.525703381729,16074.327231645457,15632.630749803948,15610.976688418254,15333.011002067366,15077.060569864687,14834.48008084407,14798.046435101445,14780.1871818127,14673.599702307178,14575.845464879285,14408.330942713692,3.936131,0.7883596774049904,2.579564,7.872262,4.3,2.368543856465402,-1549.891523
46815.1070053137,21202.577147095606,20824.165985489148,19796.86025106895,17975.07792608869,17372.373516996155,16581.32291346328,16174.411423491865,16119.70046991118,15470.695562868075,15468.566009044418,15314.362730196095,15307.44310747303,15265.377283843041,15227.95193150032,14932.505900453927,14833.445816340498,14642.913511800887,14640.2723217756,14382.897367766596,5.775739,1.1465658982821338,2.5739439999999996,11.551478,4.3,2.451530134426253,-1549.480155
41985.589253247876,24005.53135624936,20979.653740018402,18321.787295343194,17974.71528190933,17770.904016862092,17617.382120917737,16653.881382426756,16442.060885518673,16236.840790901313,15894.275294332383,15795.244210487785,15209.34588937034,14968.784867869217,14877.115998731333,14876.991370760357,14822.6178085805,14771.377278103007,14680.701897453437,14463.227442898056,8.342064024697963,2.439217446376675,2.5553290029945264,16.684128049395927,3.3,1.9519221295943137,-1547.739024
45619.58467109545,24505.135968237177,19043.866557096593,18930.826364417473,17601.724319559562,17054.297557797512,17016.58031249438,16261.927555129872,16171.307649606135,16090.376867214673,15894.55424466136,15618.464517864602,15195.298090164706,14920.613980762515,14882.491217634295,14870.723902360343,14773.840568714444,14744.858315365698,14671.262383930632,14480.293137873798,6.680438,1.4894285787352433,2.5558669974990873,13.360876,4.5,2.6172504656604803,-1550.159756
46791.0043840592,22301.323220460577,21578.010905017767,18411.036523187984,18357.093150219218,17044.72124583328,16865.996413813973,16242.16344313437,15876.842743404759,15733.252681115662,15709.146857178264,15156.729081662843,15029.529222221541,14994.079893594992,14912.095040494387,14880.04546206073,14778.188282231964,14640.747159688752,14554.96220288448,14491.060269716483,4.716368891787091,1.0307344145674298,2.5916364828659906,9.432737783574183,4.5,2.0615528128088303,-1553.103225
47789.17383161445,22028.05030957619,20840.13553343193,19494.745558684277,17399.06180487414,16901.751096607735,16397.0844610615,16229.012924136283,16031.5855633132,15734.533902073275,15627.870298767815,15441.29195252709,15188.695520790447,15089.770837385478,14911.525780961425,14871.369343898077,14681.454227874949,14654.042678286827,14620.72561053211,14416.146945583954,3.8843080000002574,0.7787935846281897,2.571634,7.768616,4.7,2.1931712199461306,-1550.892597
47071.70280505831,21199.81048162999,20606.12212883486,20233.99095734912,17331.700212762917,17292.402574871438,16256.84395717065,16222.008805203059,16047.695268805408,15979.148016548575,15582.797211831792,15487.532126072192,15446.973382259004,15252.1644632694,15034.127163511706,14912.56973879797,14781.315311375718,14753.803988183294,14512.372131628515,14342.947456817174,4.938253,0.9067877093530643,2.582233929608237,9.876506,3.9,1.9723082923316022,-1547.97917
47072.32555618732,21199.386524933747,20605.937523751807,20234.389112725854,17331.637535875583,17292.54566829847,16256.870739082575,16222.307988439516,16048.405531966886,15978.510853730944,15583.038044288205,15486.525566900518,15446.758745077515,15251.672899778412,15033.991556248977,14913.047703764494,14781.466390764168,14754.10015870458,14512.280072788939,14342.83000867263,4.937142,0.9067289925352401,2.582387083352339,9.874284,3.9,1.9723082923316022,-1547.979161
47845.12424652898,21767.049021609942,20565.623108835884,19698.694897214995,17472.995041341055,17081.04822575113,16247.176385890032,16195.02694870668,16046.861949288286,15894.402321570013,15389.782359995079,15322.548808062551,15283.323691581003,15108.530947307125,15069.247133418863,15045.830760897175,14727.449523135776,14553.682060565407,14537.041238690366,14496.589511590868,5.049055,0.9438744769747239,2.527044,10.09811,4.3,1.9000000000000001,-1550.740409
40852.70371509129,25823.654652261448,20637.034885574696,19420.16269431764,17367.52186314995,17177.47709719765,16989.91846083173,16615.7931573125,16455.42561920008,16341.76279481796,16309.38790610619,15296.207017051902,15276.485904022262,15027.561672775353,15011.053209358977,14963.160411743593,14946.683360603181,14796.69343814711,14535.372485111564,14503.967837306242,7.3162488280217755,1.9156354857733475,2.535808003180249,14.632482617352496,3.1,1.445683229480096,-1545.714374
44619.64446392457,23867.880654281522,21566.62907545649,18733.64071781417,17500.37942768582,17028.116538918683,16669.19835931691,16364.674054273495,16233.72680757781,15935.664492314037,15687.653034395995,15678.25830124008,15260.755177301224,15168.922856904668,14873.243992922602,14746.29034324428,14740.016256907245,14643.680817064336,14600.575794708882,14429.077015728417,5.8538,1.2012412596391988,2.580072117386063,11.7076,4.1,1.6401219466856727,-1550.277883
43889.31433545116,22808.736092952633,21043.115136662607,19330.88288968624,17514.15610776074,17117.483972706206,17067.930591671182,16655.669688102993,16639.3683603449,16184.185222222766,16044.599370730682,15380.348015500324,15129.015300655085,15099.730579439758,15009.407426729045,14890.429145401118,14863.194872951319,14664.24469022526,14647.844417325676,14368.371965461412,6.832067,1.6001610962033987,2.558204,13.664134,3.6,1.8547236990991405,-1547.844811
45419.472939272586,24145.433572565864,18963.72350947066,18893.877607887654,18837.17691775706,17234.473543115604,16846.424961653644,16106.275443204466,16026.876536634554,15857.457522709508,15772.641251743751,15536.312793171068,15195.539463544414,15164.405920118852,15150.885233838,14825.55002215129,14798.989177026242,14742.228284043149,14559.246654877501,14271.036827195354,5.453879,1.193764185272692,2.5552570000048918,10.907758,3.7,1.4177446878757827,-1548.579505
45554.854817016545,22600.866195849165,19913.22227495586,19361.650602887068,17873.885421450443,17136.495903302897,17094.73563044396,16509.743738656754,16243.059218401402,15929.781473231938,15843.12663349742,15654.766654165787,15369.905008457214,15030.724452312259,14890.951165375769,14886.829944580719,14829.783773693389,14778.555651949759,14468.195168230397,14376.894453522387,4.81594,1.0660103763713114,2.5613460000000003,9.63188,3.5,1.91049731745428,-1548.343339
46341.33919142001,23206.51082959676,19995.158814680784,18810.94514908983,18418.392512020524,17087.805324441724,16930.024842112965,16288.589409809896,16247.308443340735,15606.12469075121,15526.476678411927,15446.370504486242,15146.443201393717,15085.702523930859,14860.92715423578,14806.222485252083,14766.618993597698,14692.654492960362,14594.184469694095,14490.228470754004,5.157385,1.1091759263247238,2.547194,10.31477,3.9,1.9209372712298547,-1551.077227
48126.40786936719,21767.721560990733,21316.59571938495,19250.524870300007,17725.90584382751,16830.263868123577,16239.526366804874,16210.242158245577,15686.381733181612,15668.154356048115,15385.834959240674,15358.964430022692,15285.284037104873,15075.858877572107,15010.09711015099,15003.728829950678,14729.555531766797,14616.716096586937,14545.04424513758,14515.219718173657,4.599667,0.8583633734844264,2.5319070000000004,9.199334,4.5,1.6278820596099706,-1551.630032
39934.50387474342,25040.478536096034,23692.001786232493,18340.211373927432,18340.211023587868,16290.161983177202,16251.93266398588,16217.923454232454,16217.904483413036,16217.528602766473,16217.509601503936,16010.401344053433,15353.302954327954,15324.716189552244,14903.05560924288,14903.055608305605,14833.841707362311,14831.897185799173,14759.770171198967,14667.620028472393,9.242134,2.8185387542176694,2.5564950699052797,18.484268,3.6,1.3564659966250536,-1543.077008
46772.7368777206,22107.70801713141,21324.188617638116,18459.544134443007,18419.74563749933,17036.514139652532,16251.284145157111,16234.946587863544,16050.476158757176,15865.75387695775,15490.225160682745,15448.842496018859,15318.172402905988,15094.92630728457,14984.86673087014,14936.20686203695,14850.445821521982,14622.633347624429,14564.464879152561,14514.345981062446,4.70522462620819,1.0314372242568932,2.5941492295317166,9.410414978602061,4.1,2.3,-1549.455153
45822.26540624371,21914.386758409633,20295.183535758217,20013.49293123419,18851.75513928941,16961.51496657944,16797.32270784895,16247.108380115822,16015.141387530599,15929.292708848452,15815.351113007675,15171.63591763417,15102.956113744905,15100.628275943573,15017.948817516186,14882.722544276843,14716.394225362166,14705.377109904175,14590.388823008581,14397.161319724535,4.973389328506266,1.0916297806154547,2.584272,9.946778657012532,4.1,1.7578395831246947,-1550.845979
46250.4093922316,22411.679435287297,19701.96675416779,19699.68310332356,17604.702380900308,17154.841677044922,17002.200479618896,16789.146478117917,16236.614093994147,15953.322258725388,15884.772800096804,15310.115082884538,15012.71730641978,14987.307588194655,14984.81170028436,14840.018264847964,14771.252523014587,14683.14890547016,14668.339139807931,14400.978817548508,4.86745,1.0377592565682352,2.554168,9.7349,4.1,2.118962010041709,-1550.778661
46319.02124354603,22343.28433923093,21547.375608948118,18499.892488277426,18282.758128692436,17218.092081843108,17033.10774517874,16227.905732094025,16003.33388978501,15658.358367443572,15601.241257679816,15267.173931465146,15030.65573873632,15025.207100942453,14959.740665974892,14875.285220279919,14677.052103638136,14672.767032414748,14636.816939247852,14468.958566562571,4.874316,1.0466305786359638,2.5839463828943896,9.748632,4.5,1.6881943016134133,-1552.344691
45008.48891845261,21676.132037610347,20342.301425012538,20161.996369183365,18591.657631081685,17843.044468535285,16873.47123891961,16819.143595013546,15690.809014034045,15647.080707989382,15502.965770822017,15456.639407015105,15288.096106150388,15029.806710333225,14951.080125299517,14932.89013961209,14880.566727943715,14668.511465547364,14532.179805771373,14451.166517653955,4.667858686404506,1.163373161297264,2.58436615844195,9.335717372809013,3.9,1.7578395831246942,-1549.865585
48418.356486642166,21608.925770243633,21129.61589138078,19622.893898796527,17465.886643224654,16787.723207038624,16229.60972884142,16203.18386732538,16029.771241394572,15494.86885725615,15402.724237521588,15274.689769961547,15200.879968551879,15098.605297902353,15014.391675652781,14941.98406320395,14725.270011787423,14688.464606721822,14542.517591643207,14467.665366890813,4.284571,0.8116117613875328,2.52837,8.569142,4.9,2.3,-1551.258045
47794.17254873042,22066.17060584016,20104.287328711882,20000.079940602212,17435.999734852296,16362.061256220817,16287.446741104846,16255.345785548465,16243.489606455976,16074.264173137095,15632.67805532671,15610.970352381773,15332.947772868622,15077.414753882162,14834.562863669229,14798.045960580659,14780.251223919253,14673.624161187385,14575.838010023552,14408.377306937631,3.93655,0.7883848150137781,2.57984,7.8731,4.3,2.3685438564654016,-1549.891525
47794.68841568498,22066.599394302568,20103.842481354266,19999.14130156233,17436.234336989695,16362.125863409838,16286.75408537537,16255.486543427904,16243.459696584592,16074.736502517748,15632.901186667008,15610.999180522786,15332.997810235016,15077.176979699927,14834.90970108289,14798.086778343739,14780.187616038778,14673.612305408837,14575.953611530113,14408.134391242718,3.936466,0.7885381525999704,2.579958,7.872932,4.3,2.3685438564654016,-1549.891517
45864.51394673562,23014.43044833447,20286.73420410103,19018.864856353637,17824.30846018395,17373.208680614087,16866.146189571562,16325.877455187945,16241.61296950619,15987.363307540245,15644.263408893434,15541.64216162874,15055.17023922813,14984.855312165519,14904.768164983738,14886.971359693576,14805.085514078964,14787.688052546504,14530.70274789439,14403.820702739458,4.6916176138992824,0.9759143876617453,2.56852,9.383235227798565,3.7,1.8466185312619388,-1550.102552
45898.39769786614,21807.841615046906,21430.360330301242,18826.29913204736,18293.64828804355,16853.142569537307,16580.627923569373,16366.163132879803,16244.150995719665,16102.861697064931,16001.78492707939,15301.807044057878,15148.983951064753,14994.680254751727,14952.962788589863,14918.4603018751,14870.416111426965,14767.347144579657,14539.261553202534,14448.830723277186,6.213617,1.2943288015127183,2.5472480000001965,12.427234,3.8,2.181742422927143,-1549.479695
47164.27978107823,20535.746818133543,20481.665302416146,20095.75130058836,17024.12142844625,16972.939652431825,16613.853134164205,16121.382038851962,15966.884007380964,15952.120760382813,15947.357838488564,15856.503498111137,15835.058185197344,15460.755461743514,14964.18801161301,14749.33229076689,14705.811045782119,14683.65712324419,14659.162927461766,14557.457575698423,4.647448727125131,1.0099295141379783,2.5647729999999997,9.294897454250261,4.2,3.249615361854384,-1545.136936
45939.535057597765,22287.891313661978,22281.452396745095,18946.03706402749,17450.05907472461,16932.211035377604,16912.800410692984,16206.111874262167,16187.026482673527,15968.623182449197,15373.750581624174,15352.448891019263,15049.186185677723,14969.159308941245,14906.564160842665,14820.365093086519,14815.44056227682,14792.101953515734,14591.207930457995,14566.055622326612,5.3455750000000934,1.1798091457128652,2.560742314920617,10.691150000000047,4.1,1.1357816691600549,-1552.291594
44716.62973419049,23642.474606422933,21426.640080118545,19084.836920204216,17792.086811007848,17577.78914141694,16381.938762997002,16273.56985484492,16010.026481603165,15615.04431784799,15587.296574316211,15432.893151118798,15278.08975312936,15204.2849462603,15202.290473152196,14852.411165829863,14654.003627795584,14583.962377601389,14576.865511181899,14454.893890941565,5.061164097107502,1.2450059895591565,2.5693349925994466,10.122328194215005,4.0,1.3416407864998738,-1549.965299
46234.407743717675,22171.303713066336,20299.00370920947,19796.32908349451,17947.410541438814,17376.328163405706,16593.535590424457,16218.65455498494,16218.060084855935,15866.833408487715,15710.24685700423,15259.801714548394,15239.596846307319,15121.019940279293,14919.676922016508,14892.191682634757,14793.979371725802,14673.02600128326,14535.387102130053,14481.235150966011,4.887346,1.0354986372725605,2.55347,9.774692,4.3,2.0024984394500787,-1550.980018
46003.10114439976,22115.707350893885,21256.248574888286,19028.473301123548,18083.708495103238,17469.89667582118,16699.613047269668,16278.95684368769,15977.70511882622,15741.915798699989,15659.058207461503,15540.684546754856,15149.906478962592,14969.263055895912,14934.171824522877,14933.153098308083,14850.091153464124,14696.252213747846,14637.616673415525,14322.50457873444,4.554720050028542,0.9841518107227462,2.56736,9.109440100057084,4.1,1.445683229480096,-1549.915877
47845.044579087495,21766.915929927527,20565.57790209971,19698.95650837892,17472.96045077407,17081.040020557066,16247.157544863103,16195.049413238788,16046.804464669605,15894.52843901395,15389.823691093152,15322.4840832643,15283.257017014288,15108.473127756219,15069.305192510381,15045.804644704049,14727.48925912386,14553.69552712443,14537.07556462862,14496.584822151653,5.048968,0.9438512128277103,2.52711,10.097936,4.3,1.9000000000000001,-1550.740409
43144.86456336707,23469.470431314632,20403.81509892768,19126.551804349125,18053.5997251558,17504.889915733234,16823.517695572216,16390.328959088605,16366.686567057812,15899.669914415901,15730.076289822535,15573.2024818021,15473.120755894897,15362.97986683838,15353.03819742705,15003.689816419821,14876.671147977695,14843.921065212922,14479.645949642823,14468.287935960881,7.200282619226345,1.8523610290919148,2.546316,14.389809921490867,2.9,1.6401219466856727,-1543.72135
42514.51096122432,22613.588031233892,21232.99018376258,19682.32204025981,17985.40938218815,17598.240136693872,17122.343147061958,16398.109306526305,16244.90796942839,15898.483121208717,15844.30147084627,15469.586442149992,15465.196075578728,15331.396659927945,15126.705472637232,14950.885443092347,14846.376924125509,14839.736099557082,14682.745274104574,14500.194040373519,6.3114891715792405,1.4918713549202727,2.560602,12.622978343158481,3.1,1.5132745950421558,-1543.283972
47070.30445841324,21198.864285907322,20606.894546917734,20233.801831291745,17331.922669282732,17292.36016025452,16256.824527874665,16221.881460566852,16047.830671122287,15979.52439992146,15582.889345813683,15488.160595833493,15447.435418199535,15252.185611992933,15033.949204024791,14912.34288494266,14781.267444262965,14753.967029476798,14512.550438483831,14343.07119739798,4.938786,0.9068687768804315,2.582244871624107,9.877572,3.9,1.9723082923316022,-1547.979166
46235.57806758839,22099.362400036465,20373.415237147776,19743.327030177064,18871.531199045345,16921.352771665992,16677.711271921962,16203.336985869137,16010.680963421304,15893.116128750185,15764.47404731756,15196.876790207594,15100.861222880614,14976.446300228175,14960.47642000343,14817.625573583835,14717.001178952703,14634.362935763535,14615.38833351966,14535.103323900508,5.205837,1.1154581305123243,2.525566,10.411674,3.9,0.8306623862918074,-1552.032867
45213.983153331676,22129.216880508502,21830.687644599635,18599.398191755816,17889.37615162853,17589.982056527773,16906.38479245048,16491.783506616473,16185.124144213305,15917.72871598296,15493.601227344589,15422.049725135406,15144.983762889105,15124.551682082634,14939.85997680207,14827.515229692024,14789.10724191123,14751.448237914323,14599.538973984834,14501.706886609807,5.203875,1.1726792947639093,2.542988,10.40775,3.7,1.5524174696260025,-1549.873307
46581.44009198078,22082.436691541414,20845.4299706049,19005.95949187554,17530.44344810034,17307.52482730667,16881.541540419945,16839.17933552869,16063.829998446492,15643.937480440241,15564.92693347866,15270.78978553513,15187.6582603332,15174.695513716044,15087.036809035539,14925.233984188475,14670.003387883844,14649.574957445995,14534.416683972633,14501.968990146592,4.803187699560574,1.0557360519450798,2.5700558374224087,9.606373824371087,4.5,2.4596747752497685,-1551.115344
46212.47041041113,22790.874459209044,20223.56422805204,19071.179505055472,18179.768309324132,17381.042005252726,16834.871680495937,16661.550259485906,15760.427346409613,15744.814001332978,15644.274335292133,15324.672252420643,15219.019946732242,15032.657539122409,14926.917950632394,14851.258766004303,14839.42326534307,14630.991319606588,14544.15161623237,14474.098985566136,4.849309,1.1052740772262022,2.552856,9.698618,3.7,1.2688577540449522,-1551.335931
43337.04702123755,22564.95878595006,19342.981872014814,18896.09923162891,18583.015923113355,17491.658487561468,17395.441661569457,16884.634917846015,16787.825094365482,16725.93886176445,15864.072106454178,15656.557293849233,15269.173652757096,14975.154250866726,14947.644493681348,14910.270019923566,14890.233903877212,14767.378060782688,14530.181251662309,14527.761291075343,6.532605084084909,1.6769818358928692,2.5339018447035397,13.065210168169818,3.3,2.0999999999999996,-1547.29697
