file,E_label,E_gupta,Fmax_gupta,E_sc,Fmax_sc,Delta_gupta,Delta_sc,E_gupta_aligned,Delta_gupta_aligned,E_sc_aligned,Delta_sc_aligned
527.xyz,-1547.739024,-1.6809867604495894,0.13914811773136712,-4390.583153246164,170.13597905641052,-1546.0580372395505,2842.8441292461644,-1547.6127200091214,-0.12630399087856858,-1546.5182015121893,-1.2208224878106648
528.xyz,-1550.159756,-1.8285757569647914,0.15663452446732315,-4650.877925765991,232.40644554850834,-1548.3311802430353,3100.7181697659908,-1550.4964370213343,0.33668102133424327,-1549.9447685702296,-0.2149874297704173
529.xyz,-1553.103225,-1.9356244709930845,0.171549828394505,-4820.23273585282,125.15819267554275,-1551.167600529007,3267.12951085282,-1552.5880441537608,-0.5151808462392182,-1552.1741856566598,-0.9290393433402642
530.xyz,-1547.97917,-1.803235472277274,0.13993639659311782,-4718.009198732897,170.82877428076335,-1546.1759345277228,3170.030028732897,-1550.0013173865843,2.0221473865842654,-1550.828496684651,2.8493266846510323
531.xyz,-1547.979161,-1.8033314626344623,0.13990579228129446,-4717.964053127691,171.20645216258885,-1546.1758295373654,3169.9848921276907,-1550.00319292631,2.0240319263100446,-1550.8279023798093,2.8487413798093257
532.xyz,-1550.740409,-1.9133312532822864,0.1675111672971105,-4806.918729349959,219.13769281422594,-1548.8270777467178,3256.178320349959,-1552.152460657108,1.4120516571078952,-1551.9989176877662,1.2585086877661524
533.xyz,-1545.714374,-1.6450169791396565,0.13251369263593366,-4440.711409310243,198.92862970105185,-1544.0693570208603,2894.9970353102426,-1546.909912396507,1.1955383965071178,-1547.1780988633475,1.4637248633475792
534.xyz,-1550.277883,-1.8439433476042157,0.1525819093037356,-4703.7568719342335,102.39956619208917,-1548.4339396523958,3153.4789889342337,-1550.7967018351753,0.5188188351753524,-1550.640876499136,0.3629934991361097
535.xyz,-1547.844811,-1.7011246599639929,0.13327773528002268,-4501.012595028078,228.8186086498069,-1546.1436863400359,2953.167784028078,-1548.006191099725,0.16138009972496548,-1547.9719144845421,0.12710348454220366
536.xyz,-1548.579505,-1.8288906520427808,0.17826379215897017,-4696.1363778936475,194.54000012924507,-1546.7506143479573,3147.556872893648,-1550.5025897042233,1.9230847042233563,-1550.5405589491804,1.9610539491804957
537.xyz,-1548.343339,-1.7202480315407822,0.12901760175015492,-4593.158164065187,218.47462257928814,-1546.6230909684593,3044.8148250651866,-1548.3798394966173,0.03650049661723642,-1549.184935277662,0.8415962776618926
538.xyz,-1551.077227,-1.8627998845522173,0.13642562528825958,-4791.695706752122,90.06104948267972,-1549.2144271154477,3240.618479752122,-1551.165136594353,0.08790959435305012,-1551.7985190886986,0.7212920886986467
539.xyz,-1551.630032,-1.9642626432797854,0.16730264819061572,-4917.9549836494,146.82937749184032,-1549.6657693567201,3366.3249516493997,-1553.1476006692992,1.5175686692991803,-1553.4606188489051,1.8305868489051136
540.xyz,-1549.455153,-1.8764686600833729,0.17636294265242408,-4716.267079589811,175.54029186775824,-1547.5786843399167,3166.8119265898113,-1551.4322085405415,1.9770555405414143,-1550.805563115878,1.3504101158778212
541.xyz,-1550.845979,-1.8232015634064807,0.13615300638600805,-4751.353724774822,125.72189210945906,-1549.0227774365935,3200.507745774822,-1550.3914315415427,-0.45454745845722755,-1551.267450004363,0.4214710043629566
542.xyz,-1550.778661,-1.8141733011941172,0.14005584741714955,-4610.224774792505,235.5399518339396,-1548.964487698806,3059.4461137925045,-1550.2150298181946,-0.5636311818054764,-1549.4096032014334,-1.3690577985667005
543.xyz,-1552.344691,-1.8895510725524056,0.14371159261913943,-4796.2713179750135,103.25856285760915,-1550.4551399274476,3243.9266269750133,-1551.687823635762,-0.6568673642379963,-1551.8587532552745,-0.48593774472556106
544.xyz,-1549.865585,-1.805424049172609,0.14664123487687208,-4627.024398691545,202.7778122459738,-1548.0601609508274,3077.1588136915448,-1550.044079628856,0.17849462885601497,-1549.630756462725,-0.23482853727500697
545.xyz,-1551.258045,-1.9838853475047658,0.1626100241185302,-4921.129957642948,164.8903786632868,-1549.2741596524952,3369.8719126429482,-1553.5310054442843,2.2729604442843083,-1553.5024147758502,2.2443697758501457
546.xyz,-1549.891525,-1.8858418369850714,0.17609627784446774,-4823.91398967903,115.83306288232006,-1548.005683163015,3274.0224646790302,-1551.6153494950036,1.723824495003555,-1552.2226463421016,2.3311213421015964
547.xyz,-1549.891517,-1.8858841956915018,0.17612629328527568,-4823.6827656531605,116.07677841916586,-1548.0056328043086,3273.7912486531604,-1551.6161771347683,1.7246601347683281,-1552.219602467565,2.3280854675649607
548.xyz,-1550.102552,-1.7916294424484545,0.13973664660035442,-4685.130616605233,138.50884573371837,-1548.3109225575515,3135.0280646052324,-1549.7745490877826,-0.328002912217471,-1550.3956771341734,0.2931251341733514
549.xyz,-1549.479695,-1.8009640270714498,0.16183009214145255,-4649.539202799866,167.94547355090688,-1547.6787309729286,3100.059507799866,-1549.956935994089,0.47724099408901566,-1549.9271453810616,0.44745038106157153
550.xyz,-1552.291594,-1.898918978355832,0.1641308811916546,-4821.398945990076,79.24835613003096,-1550.3926750216442,3269.1073519900756,-1551.870861599106,-0.4207324008939395,-1552.189537856016,-0.10205614398410034
551.xyz,-1549.965299,-1.8361195003294428,0.15893799306414672,-4796.380622853111,96.64452302902998,-1548.1291794996705,3246.415323853111,-1550.64383297625,0.6785339762500371,-1551.8601921642887,1.89489316428876
552.xyz,-1550.980018,-1.8459786891527301,0.16569576301823294,-4672.214990480394,228.53753276722233,-1549.1340393108471,3121.2349724803935,-1550.8364700373293,-0.14354796267070924,-1550.225653516008,-0.7543644839920489
553.xyz,-1549.915877,-1.8148285384209029,0.17368224208822855,-4735.357725060474,144.03689314510171,-1548.101048461579,3185.441848060474,-1550.2278323900837,0.31195539008376727,-1551.0568757959338,1.1409987959339105
554.xyz,-1550.740409,-1.9133204999681985,0.16749987506378294,-4806.944356954829,219.09117130085878,-1548.8270885000318,3256.2039479548293,-1552.152250549881,1.4118415498810464,-1551.9992550541517,1.258846054151718
555.xyz,-1543.72135,-1.605225911508201,0.1524422548091157,-4378.9508180800185,306.41708233400294,-1542.116124088492,2835.2294680800187,-1546.1324413019656,2.411091301965598,-1546.365071366307,2.6437213663068633
556.xyz,-1543.283972,-1.6172709507058105,0.1540192951001975,-4437.614464757384,97.51556370541341,-1541.666701049294,2894.3304927573836,-1546.367787332273,3.0838153322731614,-1547.137330129951,3.853358129950948
557.xyz,-1547.979166,-1.8029700194887464,0.13993316871612863,-4718.065021490331,170.81474132716488,-1546.1761959805112,3170.0858554903307,-1549.9961307484182,2.016964748418104,-1550.8292315454394,2.8500655454392927
558.xyz,-1552.032867,-1.8704245749026267,0.1364530506738632,-4806.62953871367,104.07150065712617,-1550.1624424250972,3254.59667171367,-1551.314114159046,-0.7187528409538118,-1551.9951107303762,-0.0377562696237419
559.xyz,-1549.873307,-1.8198921745073475,0.16482629366042198,-4624.639919134134,218.10806474502476,-1548.0534148254926,3074.7666121341344,-1550.3267699387552,0.45346293875513766,-1549.599366746278,-0.27394025372200304
560.xyz,-1551.335931,-1.8619943086010575,0.15096132651727703,-4776.896507974267,247.82508095070358,-1549.473936691399,3225.5605769742665,-1551.1493965789737,-0.18653442102640838,-1551.603699782392,0.26776878239184043
561.xyz,-1547.29697,-1.6249558980118328,0.11644363406314588,-4318.350174108732,213.29397652500413,-1545.6720141019882,2771.0532041087317,-1546.5179422476638,-0.7790277523363329,-1545.567313622969,-1.7296563770310058
562.xyz,-1551.335925,-1.8618724466706684,0.15095767538520552,-4776.941424303863,247.6561514285963,-1549.4740525533293,3225.6054993038624,-1551.1470155388547,-0.18890946114538565,-1551.6042910690085,0.2683660690083798
563.xyz,-1548.841594,-1.765667711651433,0.1315837026595451,-4635.2804464644705,196.76963809389042,-1547.0759262883485,3086.4388524644705,-1549.2672871201999,0.4256931201998668,-1549.7394405559724,0.8978465559723645
564.xyz,-1551.335927,-1.8618616124868885,0.15094419468778864,-4776.867063410695,247.90610125932758,-1549.4740653875133,3225.5311364106947,-1551.1468038515284,-0.1891231484717082,-1551.6033121688774,0.26738516887735386
565.xyz,-1553.448187,-1.998476784414047,0.1543140644940141,-4919.237402440749,185.81864084647464,-1551.4497102155858,3365.789215440749,-1553.81610511866,0.36791811866009994,-1553.4775008398206,0.029313839820588328
566.xyz,-1550.733463,-1.9129623884285651,0.14832884613113245,-4804.9612637469745,185.40445199499408,-1548.8205006115716,3254.2278007469745,-1552.14525346769,1.4117904676900253,-1551.9731492595818,1.239686259581731
567.xyz,-1551.699198,-1.9568989214703312,0.14902166300336206,-4834.2766763629825,148.8259595862397,-1549.7422990785296,3282.577478362982,-1553.0037221257999,1.3045241257998441,-1552.359062607708,0.6598646077079593
568.xyz,-1551.127031,-1.9018503237042381,0.1487606325397052,-4762.63697962763,228.05712228973593,-1549.2251806762958,3211.5099486276304,-1551.9281366714317,0.8011056714317419,-1551.4159847944081,0.28895379440814395
569.xyz,-1551.604565,-1.9286683244293585,0.17128223267700343,-4813.55949071768,177.56131374773116,-1549.6758966755708,3261.95492571768,-1552.4521291556316,0.8475641556315168,-1552.0863378611436,0.4817728611435541
570.xyz,-1550.043598,-1.8918443371921083,0.1446150962726897,-4782.002460925078,144.96284107807045,-1548.1517536628078,3231.9588629250775,-1551.73263135457,1.6890333545700287,-1551.6709154625678,1.6273174625678166
571.xyz,-1550.966515,-1.9250810581282058,0.15230835641019258,-4886.289220531495,170.63579057158626,-1549.041433941872,3335.3227055314946,-1552.3820381522085,1.4155231522083795,-1553.0437650653384,2.077250065338376
572.xyz,-1547.985151,-1.756464473986118,0.13834678373975737,-4716.723049613938,145.30515843518404,-1546.228686526014,3168.7378986139383,-1549.087466580393,1.1023155803929967,-1550.811565587034,2.8264145870339235
573.xyz,-1553.710575,-2.0484469723735614,0.15854130404642125,-4999.9852190809925,152.94534629902682,-1551.6621280276265,3446.2746440809924,-1554.7924643630802,1.0818893630801085,-1554.5404795766951,0.8299045766950712
574.xyz,-1553.708937,-2.0177550790688192,0.1583261785534526,-4993.127746644646,133.59669469475546,-1551.6911819209313,3439.418809644646,-1554.1927805319704,0.4838435319702512,-1554.4502065799525,0.741269579952359
575.xyz,-1553.700014,-2.0220388515836336,0.15484283059733617,-4991.971905364889,118.97572624233865,-1551.6779751484164,3438.2718913648887,-1554.2764804551969,0.5764664551968508,-1554.4349908780957,0.734976878095722
576.xyz,-1553.699996,-2.0222982674391057,0.15488425494966387,-4992.204662731894,119.11534646389335,-1551.677697732561,3438.504666731894,-1554.2815491387257,0.5815531387256669,-1554.4380549378097,0.7380589378096829
577.xyz,-1553.700013,-2.021935748032129,0.15481704181506104,-4992.011174870673,118.86569437065346,-1551.6780772519678,3438.3111618706735,-1554.274465931943,0.5744529319431422,-1554.435507828911,0.7354948289112144
578.xyz,-1551.55123,-1.9495111624813846,0.1695340292304142,-4822.205873642432,108.0929399471376,-1549.6017188375185,3270.6546436424323,-1552.859373923823,1.308143923822854,-1552.2001603963192,0.6489303963192015
579.xyz,-1551.559256,-1.8414935534127355,0.15183916056187058,-4699.456802321118,94.71410992315032,-1549.7177624465874,3147.8975463211177,-1550.7488357113232,-0.8104202886768235,-1550.584269611718,-0.9749863882821046
580.xyz,-1548.608559,-1.729614647243979,0.13390823213386716,-4559.202481812834,156.16587898590097,-1546.878944352756,3010.5939228128336,-1548.5628522529062,-0.04570674709384548,-1548.7379365880115,0.12937758801149357
581.xyz,-1551.135105,-1.8269947515492775,0.13584776289830777,-4694.872027671239,69.68295478031028,-1549.3081102484507,3143.736922671239,-1550.465546017799,-0.6695589822011243,-1550.5239148161463,-0.6111901838537506
582.xyz,-1551.986642,-1.950803464253483,0.15671019649732074,-4812.430463789377,238.17216488988612,-1550.0358385357465,3260.4438217893776,-1552.884623994581,0.8979819945809595,-1552.0714751482174,0.08483314821728527
583.xyz,-1551.986643,-1.9506232035584095,0.1567291757767351,-4812.485629201781,237.87118143847326,-1550.0360197964415,3260.498986201781,-1552.88110191065,0.8944589106499734,-1552.0722013555978,0.08555835559786829
584.xyz,-1551.459589,-1.7831666077244166,0.1450870892963847,-4626.718843941723,93.47904372254077,-1549.6764223922755,3075.259254941723,-1549.6091951586857,-1.8503938413143715,-1549.6267340852103,-1.8328549147897775
585.xyz,-1551.077816,-1.777171897474227,0.13754332818896775,-4671.989943088327,58.35407244462126,-1549.3006441025257,3120.912127088327,-1549.4920655057988,-1.5857504942011929,-1550.2226909517863,-0.855125048213722
586.xyz,-1542.857331,-1.5017122277907011,0.13368216285892595,-4277.107586055602,143.0610449344416,-1541.3556187722093,2734.250255055602,-1544.109904542579,1.2525735425790572,-1545.0243887987665,2.167057798766564
587.xyz,-1549.433577,-1.7424128774199958,0.1456203649505906,-4601.363257789211,86.87241471666482,-1547.69116412258,3051.9296807892115,-1548.812914757268,-0.6206622427321236,-1549.2929486026728,-0.14062839732719112
588.xyz,-1554.545186,-2.086218640863814,0.17337507020943346,-5016.793067308099,157.65881971996006,-1552.4589673591363,3462.247881308099,-1555.5304787515295,0.9852927515294141,-1554.761741104516,0.21655510451591908
589.xyz,-1548.150403,-1.7961216010399041,0.15253368631218203,-4725.247229820388,102.86749394121466,-1546.3542813989602,3177.0968268203883,-1549.8623206321224,1.7119176321223222,-1550.923779423714,2.7733764237138985
590.xyz,-1553.790336,-2.007893669578813,0.17476102275785196,-4892.506109263075,108.21734704518589,-1551.7824423304212,3338.715773263075,-1554.000100081651,0.20976408165097382,-1553.1256053033305,-0.6647306966694941
591.xyz,-1548.801169,-1.8291893309758218,0.1545576297661314,-4723.242995528324,200.76699891525067,-1546.9719796690242,3174.441826528324,-1550.5084255425359,1.707256542535788,-1550.8973953241207,2.0962263241206074
592.xyz,-1551.699193,-1.9570649998994583,0.14902260363190864,-4834.287146954962,149.1231142638588,-1549.7421280001004,3282.587953954962,-1553.0069671047804,1.307774104780492,-1552.359200444458,0.6600074444581878
593.xyz,-1551.741725,-1.919582630268814,0.16178170255000277,-4819.2867959167725,128.24908088020297,-1549.8221423697312,3267.5450709167726,-1552.2746052789391,0.5328802789390465,-1552.1617331337284,0.42000813372828816
594.xyz,-1553.033548,-2.0351450745680144,0.15439435752635502,-4974.227105359707,160.63636804777414,-1550.9984029254322,3421.1935573597066,-1554.532560780142,1.4990127801418112,-1554.2013951490665,1.167847149066347
595.xyz,-1553.136735,-1.9906736690008318,0.15885769620652543,-4982.891330327605,99.56725726664477,-1551.1460613309991,3429.754595327605,-1553.6636413361514,0.5269063361513417,-1554.3154525600971,1.178717560097084
596.xyz,-1551.687236,-1.9764931753141524,0.17342724779573052,-4919.727151361205,91.01204443064442,-1549.710742824686,3368.039915361205,-1553.3865710134892,1.6993350134891898,-1553.4839479824248,1.7967119824247675
597.xyz,-1553.700014,-2.0220356416151697,0.15484411477375692,-4991.974449241316,118.89345232180278,-1551.6779783583847,3438.2744352413156,-1554.2764177361537,0.5764037361536793,-1554.435024366141,0.7350103661410685
598.xyz,-1550.228199,-1.761445964167965,0.14418529759317011,-4653.36713064529,43.27017748666629,-1548.466753035832,3103.1389316452896,-1549.1847990938104,-1.0433999061895065,-1549.9775369095917,-0.25066209040824106
599.xyz,-1551.459571,-1.7835814675108872,0.14508767755081323,-4626.683533716949,93.72475394097407,-1549.6759895324892,3075.2239627169483,-1549.6173010354935,-1.8422699645066132,-1549.6262692550802,-1.833301744919936
600.xyz,-1551.742881,-1.791470440943596,0.1345260855920796,-4646.946899294912,99.50926324161297,-1549.9514105590563,3095.204018294912,-1549.7714423836558,-1.9714386163441304,-1549.893019832905,-1.8498611670947867
601.xyz,-1551.561585,-1.7880935448628947,0.13957872506798455,-4625.7235714998815,102.0120984390631,-1549.773491455137,3074.1619864998816,-1549.705461769204,-1.8561232307959017,-1549.613632140327,-1.9479528596730233
602.xyz,-1552.719953,-1.971153189022337,0.1590743586604076,-4842.997566943,220.92671491357603,-1550.7487998109777,3290.277613943,-1553.2822339038248,0.5622809038247851,-1552.4738659750171,-0.24608702498289858
603.xyz,-1551.1509,-1.8732112965963479,0.1500889086086307,-4771.026160285246,138.7831028450981,-1549.2776887034038,3219.875260285246,-1551.3685634536835,0.2176634536833717,-1551.526421472821,0.37552147282099213
604.xyz,-1553.262867,-1.9867911185144789,0.16885767591123738,-4795.4454901832405,243.57326872922448,-1551.2760758814854,3242.1826231832406,-1553.5877808238326,0.3249138238327305,-1551.847881910147,-1.4149850898529621
605.xyz,-1551.560921,-1.8447472519596644,0.15444513660209014,-4698.763364061029,94.75471235402077,-1549.7161737480403,3147.202443061029,-1550.8124091895224,-0.7485118104775665,-1550.575141066124,-0.9857799338760742
606.xyz,-1550.157216,-1.818365359104984,0.15317581551120416,-4669.569461812487,100.81618822851601,-1548.338850640895,3119.412245812487,-1550.2969377449315,0.1397217449314212,-1550.1908273022627,0.033611302262670506
607.xyz,-1551.560926,-1.8447290030466155,0.1544276363800001,-4698.932511100069,94.644946877457,-1549.7161969969534,3147.371585100069,-1550.812052627026,-0.7488733729740034,-1550.5773677480752,-0.9835582519249328
608.xyz,-1550.792158,-1.7655831949999978,0.13733151143598,-4554.668448811647,198.81450720714798,-1549.0265748049999,3003.876290811647,-1549.2656357633148,-1.5265222366851958,-1548.6782497646016,-2.113908235398412
609.xyz,-1552.21828,-1.813068812788063,0.13669894094487506,-4693.7651360157915,96.26182982964225,-1550.405211187212,3141.5468560157915,-1550.1934494017573,-2.0248305982427155,-1550.5093434959208,-1.7089365040792472
610.xyz,-1550.650115,-1.7964281407635945,0.14098458415229445,-4652.763713677423,108.38616648076078,-1548.8536868592364,3102.113598677423,-1549.8683100611247,-0.7818049388752115,-1549.96959342043,-0.6805215795698132
611.xyz,-1550.947686,-1.7687622113122445,0.12134058208297126,-4653.338125454192,102.02031227301211,-1549.1789237886878,3102.390439454192,-1549.3277500376726,-1.6199359623274177,-1549.9771550800554,-0.9705309199446219
612.xyz,-1551.759593,-1.943952424638497,0.14238159586911522,-4972.847837643208,72.9103967317642,-1549.8156405753614,3421.088244643208,-1552.750762663753,0.9911696637529985,-1554.1832382215346,2.4236452215345707
613.xyz,-1553.033549,-2.034918727729221,0.15433259220216547,-4974.436713439717,160.8987950051483,-1550.9986302722707,3421.4031644397173,-1554.528138226665,1.4945892266650844,-1554.2041544674157,1.1706054674157258
614.xyz,-1550.667636,-1.9757663922576982,0.15975229156146667,-4835.633951625909,175.5694805022054,-1548.691869607742,3284.9663156259085,-1553.3723705194582,2.7047345194582704,-1552.3769300226377,1.7092940226377777
615.xyz,-1551.065551,-1.8819127807420233,0.14826212309965786,-4772.574728626926,182.781418241734,-1549.183638219258,3221.5091776269264,-1551.5385803143904,0.47302931439048734,-1551.5468071041396,0.4812561041396748
616.xyz,-1541.049554,-1.5202039494041222,0.15990927078261197,-4302.775989252778,161.74171159916406,-1539.529350050596,2761.726435252778,-1544.4712112352242,3.421657235224302,-1545.36229226097,4.312738260970036
617.xyz,-1546.204157,-1.7735141716062421,0.18692326869052137,-4615.151729284302,192.68583672081894,-1544.4306428283937,3068.9475722843017,-1549.4205978045434,3.216440804543481,-1549.4744625137992,3.270305513799258
618.xyz,-1551.021726,-1.9107997101002376,0.16176088774427103,-4795.932223003293,215.9125050015469,-1549.1109262898997,3244.910497003293,-1552.102997253239,1.0812712532390378,-1551.8542893482647,0.8325633482647845
619.xyz,-1553.033551,-2.03493332104819,0.15434870614604704,-4974.378616340986,160.77764260217762,-1550.9986176789519,3421.345065340986,-1554.5284233631126,1.494872363112563,-1554.2033896667908,1.169838666790838
620.xyz,-1551.687259,-1.9764797386755937,0.1733575470823476,-4919.262916376382,91.16768041991624,-1549.7107792613244,3367.575657376382,-1553.386308477229,1.6990494772289821,-1553.477836709844,1.7905777098440012
621.xyz,-1552.82384,-1.9229612710377813,0.16450472868179616,-4858.002632592199,132.40961427216007,-1550.9008787289622,3305.178792592199,-1552.3406199825665,-0.48322001743349574,-1552.6713953497315,-0.15244465026853504
622.xyz,-1551.957722,-1.9417663531249416,0.16181643582092048,-4828.48880461473,176.85738207602853,-1550.0159556468752,3276.5310826147297,-1552.708049373722,0.7503273737218024,-1552.2828700262098,0.3251480262097175
623.xyz,-1553.446441,-2.032176077952635,0.1639333209298644,-4935.93523192837,132.4876220795059,-1551.4142649220473,3382.48879092837,-1554.4745500459333,1.0281090459332063,-1553.6973140612279,0.2508730612278214
624.xyz,-1548.362552,-1.7944141516502576,0.16514916707283994,-4655.038965810252,167.81705896972247,-1546.5681378483498,3106.676413810252,-1549.8289590606728,1.4664070606727364,-1549.9995452474745,1.6369932474744928
625.xyz,-1551.699199,-1.9571697076417607,0.1490368508878387,-4834.206083582196,149.3386277652236,-1549.7420292923582,3282.506884582196,-1553.0090129720531,1.3098139720532345,-1552.3581333116838,0.6589343116838791
626.xyz,-1551.560923,-1.8448458526017892,0.15442725110137137,-4698.763264286921,94.7475851755943,-1549.7160771473982,3147.202341286921,-1550.814335731174,-0.7465872688260333,-1550.5751397526797,-0.9857832473203416
627.xyz,-1547.232654,-1.6376393514812912,0.10551695451450548,-4203.66143249635,302.7849286777392,-1545.5950146485186,2656.4287784963503,-1546.7657621489238,-0.46689185107607045,-1544.0575304639272,-3.1751235360727605
628.xyz,-1544.889726,-1.6872134422383527,0.15155917776732117,-4431.00987689334,196.1675364365722,-1543.2025125577618,2886.12015089334,-1547.7343821155648,2.844656115564703,-1547.050386151062,2.1606601510618475
629.xyz,-1547.176484,-1.6322943285548983,0.10515027551318354,-4198.090190783792,298.56604397014064,-1545.544189671445,2650.9137067837923,-1546.6613266292886,-0.5151573707114494,-1543.9841896390622,-3.1922943609379217
630.xyz,-1544.933098,-1.7460693547272974,0.15240923726253894,-4495.737578337959,230.25934171450476,-1543.1870286452727,2950.8044803379594,-1548.8843580631021,3.951260063102154,-1547.9024732189876,2.9693752189875795
631.xyz,-1551.418183,-1.890611116749897,0.1451524916758388,-4727.865707176883,276.44387189776637,-1549.5275718832502,3176.4475241768832,-1551.7085356641528,0.29035266415280603,-1550.9582495291454,-0.4599334708545939
632.xyz,-1551.605064,-1.7947941629928037,0.15190082430927526,-4778.856227153279,43.573101426440225,-1549.8102698370074,3227.251163153279,-1549.8363840394939,-1.7686799605062333,-1551.6294978770552,0.02443387705511668
633.xyz,-1552.294435,-1.8867657378853055,0.1508038425043939,-4815.727040893708,56.275699888382455,-1550.4076692621147,3263.4326058937086,-1551.6334014420086,-0.661033557991459,-1552.114871880317,-0.17956311968305272
634.xyz,-1552.294437,-1.8867337545459908,0.15080306742229455,-4815.747452038293,56.20451489812205,-1550.407703245454,3263.453015038293,-1551.6327765248272,-0.6616604751727664,-1552.1151405762841,-0.1792964237158685
635.xyz,-1538.870624,-1.3752225135637688,0.14297498824568577,-4058.641256981723,235.7562140015924,-1537.495401486436,2519.770632981723,-1541.6384429201094,2.7678189201094483,-1542.1484588703677,3.2778348703677693
636.xyz,-1549.316974,-1.8719503611349806,0.16027153608128922,-4759.821496286584,65.9413217668425,-1547.445023638865,3210.504522286584,-1551.3439262440872,2.0269522440871697,-1551.3789212668717,2.0619472668715844
637.xyz,-1555.686437,-1.9987632201366516,0.15499979125508287,-4983.680456586998,66.38740513148858,-1553.6876737798634,3427.9940195869976,-1553.8217017389072,-1.8647352610928465,-1554.3258407596713,-1.3605962403287322
638.xyz,-1555.922577,-2.0163932839675014,0.16012936814747797,-5008.478887328392,69.72405183895548,-1553.9061837160325,3452.556310328392,-1554.1661726425373,-1.7564043574627703,-1554.6522917484751,-1.2702852515249106
639.xyz,-1555.676483,-2.115902367967384,0.14849720575849834,-5078.340536701988,123.50826681832122,-1553.5605806320325,3522.6640537019875,-1556.110464189845,0.4339811898450989,-1555.5719630274891,-0.10451997251084322
640.xyz,-1549.316976,-1.8718779503670502,0.16026751544990922,-4759.859312417662,66.03087162073814,-1547.445098049633,3210.542336417662,-1551.3425114220593,2.0255354220591926,-1551.3794190852018,2.0624430852017213
641.xyz,-1553.475963,-1.8675423603496755,0.1388792246997485,-4718.484980309393,129.96146800424268,-1551.6084206396504,3165.009017309393,-1551.2577990452135,-2.2181639547866325,-1550.8347599586348,-2.6412030413653156
642.xyz,-1552.752956,-1.8329490226231306,0.13759124180775034,-4703.800878113503,112.35241279325182,-1550.920006977377,3151.047922113503,-1550.5818855363025,-2.1710704636975606,-1550.6414558043707,-2.1115001956293327
643.xyz,-1552.9708,-1.8467554416476866,0.13840346082708754,-4692.585974635818,117.84819803239641,-1551.1240445583524,3139.615174635818,-1550.8516468759613,-2.119153124038803,-1550.4938208040835,-2.476979195916556
644.xyz,-1553.415608,-1.8475955386296543,0.1408472730957677,-4691.04355038601,110.11033231279139,-1551.5680124613705,3137.6279423860096,-1550.8680613920567,-2.5475466079433318,-1550.473516054692,-2.9420919453079932
645.xyz,-1553.844201,-1.861594633061715,0.13650173867980572,-4709.270647490728,113.23309128465628,-1551.9826063669384,3155.4264464907283,-1551.141587384661,-2.7026136153390325,-1550.7134608292185,-3.1307401707815643
646.xyz,-1552.63572,-1.8621172690890253,0.14530386109889223,-4713.431432420453,114.12703787322967,-1550.773602730911,3160.795712420453,-1551.1517990836273,-1.4839209163726537,-1550.76823414809,-1.8674858519100326
647.xyz,-1552.882456,-1.8710115490302284,0.14598741519266265,-4715.721130423564,160.56116323141467,-1551.0114444509697,3162.838674423564,-1551.3255829495215,-1.5568730504785435,-1550.798376143161,-2.0840798568390255
648.xyz,-1552.022128,-1.8492716199411985,0.15068079214757155,-4759.172263448382,77.74426927529318,-1550.1728563800589,3207.150135448382,-1550.9008100678122,-1.1213179321878215,-1551.3703746493777,-0.6517533506223572
649.xyz,-1552.044407,-1.8472890777761455,0.14724169388112163,-4652.379571949098,156.47465715234546,-1550.197117922224,3100.335164949098,-1550.862073504086,-1.1823334959140084,-1549.9645365098393,-2.079870490160829
650.xyz,-1548.205568,-1.715820897289504,0.1491707639535361,-4489.626721206734,227.78205879733082,-1546.4897471027107,2941.421153206734,-1548.293338452114,0.08777045211400036,-1547.8220287999948,-0.38353920000531616
651.xyz,-1551.163853,-1.7659039867814055,0.14579744881679443,-4542.551976339743,174.16750098230392,-1549.3979490132185,2991.3881233397433,-1549.2719036609174,-1.8919493390826574,-1548.518746348417,-2.6451066515830917
652.xyz,-1550.251653,-1.7564494386468252,0.14243926536288756,-4531.911935305381,250.31808552483702,-1548.4952035613533,2981.660282305381,-1549.0871728073835,-1.1644801926165655,-1548.3786789404103,-1.872974059589751
653.xyz,-1551.389033,-1.8579777343690296,0.145961329809867,-4734.075371837169,148.11662447649627,-1549.5310552656308,3182.686338837169,-1551.0709173988369,-0.3181156011630719,-1551.0399946681678,-0.34903833183216193
654.xyz,-1552.778519,-1.9239735603428678,0.1736305593366623,-4726.2360002693995,154.87570168400035,-1550.8545454396572,3173.4574812693995,-1552.3603989360067,-0.41812006399322854,-1550.9367957751979,-1.841723224802081
655.xyz,-1551.558326,-1.8795952203111848,0.1482827273022421,-4725.542625449392,174.83377342036658,-1549.678730779689,3173.984299449392,-1551.4932978841343,-0.06502811586574353,-1550.9276680647406,-0.6306579352594781
656.xyz,-1551.547105,-1.8616234148209352,0.17482471776013916,-4698.465886615227,140.0795704112195,-1549.685481585179,3146.9187816152266,-1551.1421497466981,-0.4049552533019778,-1550.5712250196877,-0.9758799803123566
657.xyz,-1552.099703,-1.8952876906706355,0.13716949357201652,-4736.454069602871,171.3572045591182,-1550.2044153093295,3184.354366602871,-1551.799910469135,-0.29979253086503377,-1551.0713082720717,-1.0283947279283439
658.xyz,-1553.215698,-1.8172308969375275,0.13676140799634087,-4651.742571431485,105.07147859246001,-1551.3984671030626,3098.526873431485,-1550.274771676124,-2.940926323876056,-1549.956150920807,-3.2595470791929984
